1,union : jeu_1_100.txt et jeu_2_100.txt,0.0
2,union : jeu_1_100.txt et jeu_3_100.txt,0.0
3,union : jeu_1_100.txt et jeu_4_100.txt,0.0
4,union : jeu_1_100.txt et jeu_5_100.txt,0.0
5,union : jeu_1_1000.txt et jeu_2_1000.txt,0.0
6,union : jeu_1_1000.txt et jeu_3_1000.txt,0.0
7,union : jeu_1_1000.txt et jeu_4_1000.txt,15.659809112548828
8,union : jeu_1_1000.txt et jeu_5_1000.txt,0.0
9,union : jeu_1_10000.txt et jeu_2_10000.txt,15.62356948852539
10,union : jeu_1_10000.txt et jeu_3_10000.txt,31.25762939453125
11,union : jeu_1_10000.txt et jeu_4_10000.txt,31.249523162841797
12,union : jeu_1_10000.txt et jeu_5_10000.txt,15.628576278686523
13,union : jeu_1_200.txt et jeu_2_200.txt,0.0
14,union : jeu_1_200.txt et jeu_3_200.txt,0.0
15,union : jeu_1_200.txt et jeu_4_200.txt,0.0
16,union : jeu_1_200.txt et jeu_5_200.txt,0.0
17,union : jeu_1_20000.txt et jeu_2_20000.txt,46.88000679016113
18,union : jeu_1_20000.txt et jeu_3_20000.txt,46.877384185791016
19,union : jeu_1_20000.txt et jeu_4_20000.txt,46.88405990600586
20,union : jeu_1_20000.txt et jeu_5_20000.txt,187.5171661376953
21,union : jeu_1_500.txt et jeu_2_500.txt,0.0
22,union : jeu_1_500.txt et jeu_3_500.txt,0.0
23,union : jeu_1_500.txt et jeu_4_500.txt,0.0
24,union : jeu_1_500.txt et jeu_5_500.txt,0.0
25,union : jeu_1_5000.txt et jeu_2_5000.txt,15.625953674316406
26,union : jeu_1_5000.txt et jeu_3_5000.txt,15.626668930053711
27,union : jeu_1_5000.txt et jeu_4_5000.txt,31.25786781311035
28,union : jeu_1_5000.txt et jeu_5_5000.txt,15.622615814208984
29,union : jeu_1_50000.txt et jeu_2_50000.txt,109.3900203704834
30,union : jeu_1_50000.txt et jeu_3_50000.txt,109.35306549072266
31,union : jeu_1_50000.txt et jeu_4_50000.txt,156.2967300415039
32,union : jeu_1_50000.txt et jeu_5_50000.txt,93.73021125793457
-1,total du temps en miliseconde pour tout les fichiers : ,984.4808578491211
